year_month,L_t1,L_t2,L_t3,L_t4,L_t5,L_t6,L_t12,L_t+6_6,6_6_forward_rate,2_1_forward_rate,6_6_forecast_errors
1997-11,0.006837519437441328,0.0034217845558976658,0.002283208046252374,0.0017139211307656398,0.0013723500538903389,0.0011446368971114618,0.0005753634192970859,0.001986856429119409,0.0005692734778143759,-0.0011385765096452918,0.001417582951305033
1997-12,0.007452554111452094,0.0037341570835104252,0.002494702516891296,0.0018749835832226817,0.0015031589168599878,0.0012552813959465748,0.0006356466204829772,0.0018012555666176862,0.0006196347754635976,-0.0012394545666191293,0.0011816207911540886
1998-01,0.007360722515621906,0.00369546163907353,0.002473749317747999,0.0018629242623303135,0.0014964542153746694,0.0012521617580815553,0.000641652556216593,0.0010761424387432889,0.0006105092018649623,-0.001221712321325531,0.00046563323687832654
1998-02,0.005175234584701115,0.002589255330289754,0.0017272629367701324,0.0012962672588016481,0.0010376702673163467,0.0008652726192917156,0.0004342821415115676,0.0008446970397263182,0.00043099047778014804,-0.0008619923935196214,0.00041370656194617017
1998-03,0.005660327502928876,0.0028373860479531427,0.0018964178500162454,0.0014259429898555646,0.0011436654836665852,0.000955486670221246,0.00048510508251263783,0.0007922841686254933,0.00047038158770860815,-0.0009409681979368973,0.0003219025809168852
1998-04,0.007476742482503109,0.0037591094448650077,0.0025199751275892506,0.001900465809498017,0.001528806747771853,0.001281073029324247,0.000662154219868666,0.0011284598073790853,0.000618918809455581,-0.0012391343172757571,0.0005095409979235043
1998-05,0.011464736217601374,0.0057772984729279565,0.003881720667828128,0.002934109227757036,0.0023656854464597235,0.001986856429119409,0.0010410723058613242,0.0010116950336321042,0.0009457841232580846,-0.0018955778050998287,6.591091037401963e-05
1998-06,0.01069626237439899,0.005359212275452438,0.003580210882149246,0.0026907216890424412,0.0021570373950820544,0.0018012555666176862,0.0009118823022250421,0.001109380686915265,0.0008893732643926441,-0.0017790013933031922,0.00022000742252262088
1998-07,0.0064529557622573135,0.0032268676739552857,0.0021515050092486875,0.0016138237004437919,0.0012912149340018528,0.0010761424387432889,0.0005384613655286574,0.001327260405441964,0.0005376810732146314,-0.0010753626647065982,0.0007895793322273327
1998-08,0.005037628969242841,0.002521862426157029,0.001683276037276586,0.001263984689178989,0.0010124113591818925,0.0008446970397263182,0.0004254242386529499,0.0012522789943997554,0.0004192728010733683,-0.0008385863888804431,0.0008330061933263871
1998-09,0.0047432552336175715,0.0023726716749691594,0.0015824774618358208,0.0011873805851824208,0.0009503226432019674,0.0007922841686254933,0.00039718959488654475,0.005079382812152791,0.00039509457373894857,-0.0007901942131333386,0.0046842882384138425
1998-10,0.006612197249535696,0.003321804843157907,0.0022250571178493205,0.001676720740044586,0.001347749043704228,0.0011284598073790853,0.0005805049853301699,0.0012614916281024405,0.0005479548220489154,-0.0010967477253085865,0.0007135368060535251
1998-11,0.006003540320784285,0.003008403764460254,0.002010034685408491,0.0015108574918728849,0.0012113570655308487,0.0010116950336321042,0.0005125919085582991,0.0038899140167275585,0.0004991031250738051,-0.0009983690790517628,0.0033908108916537536
1998-12,0.006625113540826374,0.0033156679787909225,0.0022125214061781847,0.001660949582293369,0.001330007658998545,0.001109380686915265,0.0005578235386139917,0.0031608440650526706,0.0005515571483012733,-0.0011031465726127378,0.002609286916751397
1999-01,0.007857827024222584,0.003939430596862249,0.0026333172227988124,0.0019802746497396264,0.0015884604273068519,0.001327260405441964,0.0006743603896293356,0.0038226106279852477,0.0006529000158126285,-0.0013061133740634363,0.003169710612172619
1999-02,0.007336345657997743,0.0036857366554618924,0.002468923053647026,0.0018605585033513732,0.001495573735505816,0.0012522789943997554,0.0006443445704193422,0.0005310215844925371,0.0006079344239804131,-0.0012168136018148664,-7.691283948787608e-05
1999-03,0.02977480329783154,0.014956899113325836,0.010017814004165038,0.007548434421090104,0.006066937657077225,0.005079382812152791,0.0026116615943942026,0.0011496160034483616,0.002467721217758588,-0.004939085109160798,-0.0013181052143102264
1999-04,0.007389733775480728,0.003712617120655342,0.0024869684174220466,0.0018741869069125356,0.0015065524381403378,0.0012614916281024405,0.0006491462811797959,0.001072304610409874,0.0006123453469226446,-0.0012256487032332956,0.00045995926348722934
1999-05,0.02046366317778686,0.010504489659413337,0.007189609018747567,0.005535898407082741,0.004546735318504398,0.0038899140167275585,0.002277400721395588,0.003332545334930345,0.0016125132953319706,-0.0033148806406657697,0.0017200320395983743
1999-06,0.018520006780829146,0.009304087407556297,0.006232254196728543,0.004696443026076139,0.0037750410730477534,0.0031608440650526706,0.0016261061478337617,0.0024430175360232375,0.0015347379172189089,-0.003071833210827754,0.0009082796188043286
1999-07,0.020623961196636155,0.010533432906217706,0.007173093971096548,0.005495353440167249,0.004490694000521731,0.0038226106279852477,0.002171186569017494,0.0014785307650167835,0.0016514240589677537,-0.0033603389351211576,-0.00017289329395097025
1999-08,0.0031430003193543624,0.001575789598232364,0.0010533938299259217,0.0007922018158021075,0.0006354913161692267,0.0005310215844925371,0.0002698888718728651,0.0008578290547502759,0.00026113271261967195,-0.0005223957683064423,0.0005966963421306039
1999-09,0.006849260794900909,0.003429460277294396,0.002289531312594794,0.0017195702409253512,0.001377596330316136,0.0011496160034483616,0.0005796892186346694,0.0009105595748989313,0.0005699267848136922,-0.001139928964699602,0.0003406327900852391
1999-10,0.006390259756386908,0.0031994748355761663,0.002135883801020528,0.0016040912420461069,0.0012850180765224962,0.001072304610409874,0.0005405417850377865,0.000990886735835952,0.0005317628253720875,-0.0010635910345556383,0.00045912391046386443
1999-11,0.019922669669961073,0.009968584508904775,0.006650559639337763,0.0049915498445630225,0.003996146081242271,0.003332545334930345,0.0016735620120706732,0.0017843684557910713,0.0016589833228596717,-0.0033180248695670123,0.0001253851329313996
1999-12,0.014246665348721063,0.0071640094430329,0.004803278993702375,0.0036230305716587704,0.002914975494117617,0.0024430175360232375,0.0012639623068616396,0.001653218338732926,0.001179055229161598,-0.002360730449330525,0.000474163109571328
2000-01,0.008711959615219112,0.004371787161839973,0.0029251012527714533,0.0022017870838626414,0.0017678216945855153,0.0014785307650167835,0.0007555083785915199,0.001594508153550907,0.0007230223864252636,-0.0014466859090685198,0.0008714857671256434
2000-02,0.005132586443583772,0.0025677303996825876,0.001712778921615316,0.0012853035852318888,0.001028818705702393,0.0008578290547502759,0.0004303577532960832,0.00039123836592908393,0.0004274713014541927,-0.0008549514780672716,-3.6232935525108744e-05
2000-03,0.004942501238168497,0.002521270003839034,0.001714867871127824,0.0013121832597529294,0.0010709940195643094,0.0009105595748989313,0.0005134448058601583,0.00038399814174515037,0.00039711476903877304,-0.00080640213271121,-1.3116627293622673e-05
2000-04,0.00585117017455004,0.0029349400916010037,0.001962883339986335,0.00147686996903263,0.001185273988727556,0.000990886735835952,0.000505025215362077,0.000637924700566662,0.0004858615204738749,-0.0009720567516146687,0.00015206318009278706
2000-05,0.009863709671050583,0.005013365712029872,0.003397482502460258,0.0025902256128410867,0.0021064283044666633,0.0017843684557910713,0.0009843944344673562,0.0014666924450243263,0.0007999740213237151,-0.001615883209569614,0.0006667184237006112
2000-06,0.009424108742117285,0.00476056531635783,0.003206383790264218,0.002429545309889077,0.001963646125616208,0.001653218338732926,0.000879001527001072,0.0012653715789420184,0.0007742168117318539,-0.0015541815260936122,0.0004911547672101645
2000-07,0.009419209514384862,0.0047242967458132465,0.0031593563781782256,0.002376909182266947,0.0019074593124152554,0.001594508153550907,0.0008122935295423445,0.0013165870830065948,0.0007822146240085624,-0.0015649403676350209,0.0005343724589980324
2000-08,0.0023474273590980642,0.001173713963196539,0.0007824761645627428,0.0005868572652458792,0.00046948592565578836,0.00039123836592908393,0.0001956194666125629,0.000570075889630394,0.00019561889931652104,-0.00039123779863379626,0.0003744569903138729
2000-09,0.002296476536778338,0.0011489885187017128,0.0007664928394814736,0.0005752452451354796,0.00046049688486738685,0.00038399814174515037,0.00019275300603048635,0.0004695354256279769,0.00019124513571466402,-0.00038249567922023914,0.0002782902899133129
2000-10,0.003776403937121466,0.00189328891210847,0.0012655930401503125,0.0009517519749163817,0.0007634528471803426,0.000637924700566662,0.0003241530373024047,0.000839136404190053,0.0003137716632642573,-0.0006276958719581575,0.0005253647409257957
2000-11,0.008629370111124236,0.004331629894571047,0.0028990941867786963,0.0021828597368490385,0.0017531458950129912,0.0014666924450243263,0.0007507969682490187,0.0009833679366604879,0.0007158954767753076,-0.0014325357077923503,0.0002674724598851802
2000-12,0.007578633065830802,0.003790675199043856,0.0025280229015496323,0.0018966969964659235,0.0015179016484163138,0.0012653715789420184,0.0006340481137561784,0.00100578889222023,0.00063132346518584,-0.0012626522974942237,0.0003744654270343901
2001-01,0.006867732499985248,0.0035313508582514377,0.00242106864899974,0.0018673505814799675,0.0015362904897253393,0.0013165870830065948,0.0007786899283369638,0.0007737201988778708,0.000537897154669631,-0.0011102822092516978,0.00023582304420823974
2001-02,0.003394472797678202,0.0016998267339943226,0.0011349473483592285,0.0008525096352531772,0.0006830485935759037,0.000570075889630394,0.0002876580867604435,0.00043941047403924806,0.00028241780286995046,-0.0005648793856350941,0.0001569926711692976
2001-03,0.002783999076702123,0.0013953051489248118,0.0009324124062676666,0.0007009699692112277,0.0005621076618693101,0.0004695354256279769,0.0002381326816333957,0.0004000428965776704,0.0002314027439945812,-0.0004628927426571452,0.00016864015258308921
2001-04,0.0048242111522001675,0.002432807878339801,0.0016357919077161296,0.0012373735253901588,0.000998394793609438,0.000839136404190053,0.00044164322469448646,0.000947769483148577,0.0003974931794955666,-0.0007970159706236714,0.0005502763036530104
2001-05,0.005541537573620778,0.002805741713629649,0.0018941040482038018,0.0014385087173182814,0.0011653325770992187,0.0009833679366604879,0.0005301154506878736,0.0009202184905477236,0.00045325248597261427,-0.0009116376654258471,0.00046696600457510936
2001-06,0.005928104475219157,0.002974639225695079,0.001990176018890467,0.001497963390298649,0.00120265104721126,0.00100578889222023,0.0005137685588246002,0.0009313931976631408,0.0004920203333956299,-0.0009844632068046117,0.0004393728642675109
2001-07,0.004609268795112019,0.0023079301973999394,0.0015408204736563709,0.001157267971775074,0.000927138361338656,0.0007737201988778708,0.00039019142323528576,0.0011644330155398113,0.000383528775642585,-0.0007671097237435685,0.0007809042398972262
2001-08,0.002626112807517792,0.0013140897796157448,0.0008767493124931738,0.0006580794858854925,0.0005268779157399853,0.00043941047403924806,0.00022074472894194664,0.0006101268083068527,0.00021866574509730142,-0.000437340467122571,0.00039146106320955127
2001-09,0.0023134036204791367,0.0011652596167129167,0.0007825871584891353,0.000591282820865883,0.0004765259202410415,0.0004000428965776704,0.00020906640467999098,0.0006026755136221129,0.00019097649189767944,-0.0003826724582237814,0.0004116990217244335
2001-10,0.005171161359001479,0.0026351859738223495,0.0017904953090256248,0.001368634953633543,0.0011159141655698104,0.000947769483148577,0.0005311189332359331,0.0007949487371506154,0.0004166505499126439,-0.0008446906647967248,0.00037829818723797144
2001-11,0.0054767092211024946,0.002742800324099924,0.0018315021701707788,0.0013758567078688754,0.0011024723269125872,0.0009202184905477236,0.00046460939462123683,0.0011048266685333636,0.0004556090959264868,-0.0009112981539291453,0.0006492175726068767
2001-12,0.005500388841832674,0.0027589357113385073,0.0018451365235390071,0.0013882508655671541,0.0011141306549618164,0.0009313931976631408,0.00047464856242375594,0.0011083512294344372,0.0004567446352393849,-0.0009137991877995002,0.0006516065941950523
2002-01,0.006930594770612431,0.003470879703233949,0.002317647342553994,0.0017410356657919085,0.0013950722684008946,0.0011644330155398113,0.0005878666462183201,0.0006041235627297252,0.0005765663693214912,-0.0011532323606799552,2.7557193408233975e-05
2002-02,0.003604294495590603,0.0018077588272276024,0.001208925253441338,0.0009095172305040116,0.000729879449737832,0.0006101268083068527,0.0003108074496481404,0.0008000549630022583,0.00029931935865871225,-0.0005988335737862644,0.000500735604343546
2002-03,0.0035833533028254727,0.0017949347582094626,0.0011987991931795958,0.000900734378433261,0.0007218978681177732,0.0006026755136221129,0.0003046405787239484,0.0007792680202248931,0.00029803493489816455,-0.0005961355650298669,0.00048123308532672856
2002-04,0.004738439306465908,0.0023723367519646868,0.0015836386345021844,0.0011892916289971693,0.000952685070436235,0.0007949487371506154,0.0004006223650054453,0.0014613311701730598,0.00039432637214517006,-0.0007886981174625024,0.0010670047980278897
2002-05,0.006575114068083866,0.003292924075987081,0.0021988665865331743,0.0016518422298920025,0.0013236311321068762,0.0011048266685333636,0.000557846461006897,0.0017598957157346827,0.0005469802075264666,-0.0010940574894539065,0.0012129155082082161
2002-06,0.006534668276479936,0.0032787973300923636,0.002193533826450911,0.001650922254046406,0.0013253715107750302,0.0011083512294344372,0.0005659441116102248,0.0015828023601692103,0.0005424071178242124,-0.0010852635036414527,0.001040395242344998
2002-07,0.0036228513099426647,0.001811614622184817,0.0012078690727408577,0.0009059963078763992,0.0007248726568445635,0.0006041235627297252,0.0003022508964788751,0.0017243817011919134,0.0003018726662508501,-0.0006037455494439592,0.0014225090349410633
2002-08,0.004680348151333987,0.002352051067281123,0.0015759922251429108,0.0011879930964486982,0.000955217976125425,0.0008000549630022583,0.0004123645521795864,0.001235042071791784,0.00038769041082267183,-0.0007760588421382121,0.0008473516609691122
2002-09,0.004616773708011912,0.002314240532088463,0.0015467393694047534,0.001162996228851833,0.000932756312246092,0.0007792680202248931,0.00039559999531595835,0.0011094839320766319,0.00038366802490893476,-0.0007675011626837097,0.0007258159071676972
2002-10,0.008662730443673421,0.004341840092542795,0.002901560196951488,0.0021814329458763803,0.001749366777172109,0.0014613311701730598,0.0007413320378037224,0.0011298984157929826,0.0007199991323693374,-0.0014402798955913069,0.00040989928342364515
2002-11,0.010403670821046216,0.005217313374597505,0.0034885582620432128,0.0026242038014795185,0.0021056096566887538,0.0017598957157346827,0.0008957747921127725,0.0013946438770869101,0.0008641209236219102,-0.0017287551125542925,0.000530522953465
2002-12,0.009144857612379778,0.00460709481784764,0.003094682433969588,0.0023386086490495665,0.0018850711067911127,0.0015828023601692103,0.0008280906549823387,0.0014760927242156233,0.0007547117051868716,-0.001512412383878052,0.0007213810190287517
2003-01,0.010341683641950603,0.005171302395439996,0.003447842007285821,0.002586111833722582,0.0020690737459971797,0.0017243817011919134,0.0008626517328353876,0.0029549154949488764,0.0008617299683565258,-0.001723460388154175,0.0020931855265923505
2003-02,0.007331396845452184,0.0036735502721343496,0.002454279293359957,0.0018446522312338604,0.0014788827502078953,0.001235042071791784,0.0006254999588690548,0.0007408878842373834,0.0006095421129227294,-0.0012192709787743924,0.00013134577131465402
2003-03,0.0065285045755070735,0.003276992354026084,0.0021931880957105363,0.0016513109252189418,0.0013262046677859685,0.0011094839320766319,0.0005678600114200702,0.0008008186370943716,0.0005416239206565617,-0.0010838042583155476,0.00025919471643780993
2003-04,0.006416647892493784,0.0032438047178452345,0.002186451913586426,0.001657973871590367,0.0013410474894270778,0.0011298984157929826,0.000603487576500711,0.0010513787451764916,0.0005264108392922716,-0.0010573528042588085,0.0005249679058842201
2003-05,0.008110118530199372,0.004080512198731861,0.002737416597467856,0.0020659491801602666,0.0016631334400774662,0.0013946438770869101,0.0007239993509173651,0.0031723490288342025,0.0006706445261695451,-0.0013430956012640055,0.0025017045026646573
2003-06,0.008800731030815325,0.004405933935950351,0.0029410062686819833,0.002208545962771267,0.0017690726049749222,0.0014760927242156233,0.000743667862593076,0.0011257060756046078,0.0007324248616225473,-0.0014649276672683677,0.0003932812139820606
2003-07,0.01725409570324796,0.008674072136702043,0.005814235161069413,0.004384445531738749,0.00352667540283401,0.0029549154949488764,0.0015264409399208592,0.0033782528191753807,0.0014284745550280171,-0.0028598369756326304,0.0019497782641473636
2003-08,0.004393145403139299,0.002201766274312347,0.0014713147511530428,0.0011060951439276713,0.0008869683147169484,0.0007408878842373834,0.00037573036619729244,0.001326720972199265,0.00036515751804009093,-0.0007304515231593043,0.0009615634541591742
2003-09,0.004801500305575922,0.0024010912075715417,0.0016009548738706424,0.0012008867312490554,0.0009608458650619461,0.0008008186370943716,0.00040075073688994247,0.0015121507152157283,0.00040006790020442916,-0.0008001363337008993,0.0011120828150112992
2003-10,0.006305052762196527,0.003152848286238188,0.0021021134828319433,0.0015767460975654002,0.0012615256795560808,0.0010513787451764916,0.0005260115243384122,0.0015887006431207246,0.0005253672208380795,-0.0010507348034062445,0.0010633334222826451
2003-11,0.018460446223901014,0.00928688788712505,0.0062292670200185885,0.004700631588117702,0.0037835911897737664,0.0031723490288342025,0.001645504182979818,0.0034820123985671984,0.0015268448458543844,-0.003057620867106461,0.0019551675527128137
2003-12,0.006729506426090075,0.0033672225886130203,0.002246462517628928,0.001686083388933081,0.0013498566376849274,0.0011257060756046078,0.0005653360397497292,0.0034680054211360402,0.0005603700358548787,-0.0011207600709840925,0.0029076353852811616
2004-01,0.01998679927407833,0.010021512781361833,0.006699803341848815,0.005038988276879428,0.004042531050972056,0.0033782528191753807,0.001717838488656455,0.0036804618201173008,0.0016604143305189256,-0.003321709439513018,0.0020200474895983754
2004-02,0.007496074588576586,0.0037933532948429857,0.0025594781285349214,0.0019428178062860216,0.0015730461034602135,0.001326720972199265,0.000712961261350266,0.0015895676152952918,0.0006137597108489991,-0.0012338751663080643,0.0009758079044462927
2004-03,0.007825880863921872,0.004030378709671359,0.0027675610921974693,0.0021379675012298113,0.001761707104671187,0.0015121507152157283,0.0009028608062090266,0.001498856956598539,0.0006092899090067017,-0.00126281761747389,0.0008895670475918372
2004-04,0.009506679078292756,0.0047558892803060615,0.003172293592782423,0.002380496433241374,0.0019054186851869786,0.0015887006431207246,0.000796910339503237,0.0015773755972339587,0.0007917903036174876,-0.0015835956875236384,0.0007855852936164711
2004-05,0.020537203672668685,0.01030384614256968,0.006892807610482385,0.005187349035491763,0.0041641226099848215,0.0034820123985671984,0.001777168560651022,0.002036931552344569,0.0017048438379161765,-0.003411038532087295,0.00033208771442839254
2004-06,0.02058874592449295,0.01031620879197755,0.0068920606257401795,0.00518000975019469,0.004152797830307204,0.0034680054211360402,0.0017561884663724278,0.0022718354815313845,0.0017118169547636125,-0.0034241481662373703,0.000560018526767772
2004-07,0.021842556498074758,0.010945194712524134,0.007312775700385645,0.0054965924389476185,0.004406903523768187,0.0036804618201173008,0.0018645431594000784,0.002352037274799766,0.0018159186607172224,-0.0036324190121384886,0.0005361186140825434
2004-08,0.009123323098730143,0.004602337889274727,0.0030955846267612676,0.002342390968130256,0.0018906224563058694,0.0015895676152952918,0.0008382656144458998,0.001139794610721948,0.000751302000849392,-0.0015067532625134598,0.00038849260987255604
2004-09,0.008945567646388026,0.004477531144393586,0.002988189002868475,0.002243520454134686,0.0017967213446588907,0.001498856956598539,0.0007542137282846385,0.0014690415516884308,0.0007446432283139004,-0.0014893421415251113,0.0007243983233745304
2004-10,0.00939208698840308,0.0047032380749643795,0.0031402957854639348,0.0023588301603915496,0.0018899552078555332,0.0015773755972339587,0.0007959654855466339,0.0008758032180999226,0.0007814101116873248,-0.0015629422895004448,9.439310641259782e-05
2004-11,0.01215324793384327,0.006083442784438078,0.004060179502410972,0.003048551691521503,0.0024415780725254342,0.002036931552344569,0.001025342203486912,0.002383451755151444,0.001011589348857657,-0.0020232632820271065,0.001371862406293787
2004-12,0.013439686462869317,0.0067388678471020135,0.004505297549033247,0.003388539406632012,0.0027185061876647907,0.0022718354815313845,0.0011553502749813633,0.0025214971116356184,0.0011164852065500212,-0.0022335702980687665,0.0014050119050855972
2005-01,0.013833249185876301,0.006944299681846315,0.004648057003655283,0.003499991253462216,0.002811196452408055,0.002352037274799766,0.0012045357794898959,0.001164584043506873,0.00114750149530987,-0.0022962426781910315,1.708254819700306e-05
2005-02,0.006397720836879694,0.00324179690207261,0.002190206465133013,0.0016647032704143105,0.0013496381083189135,0.001139794610721948,0.0006173616955284876,0.0005718834023528635,0.0005224329151934604,-0.0010515904369395972,4.945048715940313e-05
2005-03,0.008435141096674103,0.004254817645094109,0.0028615957908346406,0.0021651507884268184,0.0017474176990391176,0.0014690415516884308,0.0007743114097955796,0.0005273794826509249,0.0006947301418928512,-0.0013932218542594688,-0.00016735065924192627
2005-04,0.004992902471303605,0.0025221100228997877,0.0016986883559001976,0.0012871107395415818,0.0010402718388151382,0.0008758032180999226,0.00046560987867124733,0.0008956168389852872,0.0004101933394286753,-0.0008234216669995901,0.00048542349955661186
2005-05,0.013440448019732593,0.006804128767467657,0.004592720740291913,0.003487547059155319,0.002824872413569208,0.002383451755151444,0.001283834417629686,0.002383338815160975,0.001099617337521758,-0.002211408027175744,0.0012837214776392173
2005-06,0.01419201103239654,0.0071873219887986705,0.004853209058039624,0.0036867477166688885,0.0029873531378384805,0.0025214971116356184,0.0013612798678059163,0.0016797266864083255,0.0011602172438297022,-0.0023341129307590464,0.0005195094425786233
2005-07,0.006863716598871935,0.0034441487191422186,0.0023043221027936097,0.0017344308811057438,0.0013925138805603566,0.001164584043506873,0.0005949166593907347,0.0008482883235366161,0.0005696673841161382,-0.001139826616348609,0.00027862093942047786
2005-08,0.0033142184543778932,0.0016686553985968062,0.001120188013190347,0.0008459948256508498,0.0006815115430390599,0.0005718834023528635,0.0002981059403923158,0.0010445014192167004,0.00027377746196054773,-0.0005484673854064591,0.0007707239572561527
2005-09,0.003152077070775736,0.0015772566335429418,0.0010523171154327023,0.0007898478274669191,0.0006323666318501967,0.0005273794826509249,0.0002649149191910391,0.00029413853111902815,0.0002624645634598858,-0.0005249395181102395,3.167396765914234e-05
2005-10,0.005340848853655731,0.0026737015914549515,0.001784655185228487,0.0013401339954633685,0.0010734228942594246,0.0008956168389852872,0.0004511158751548892,0.0005398861488657032,0.000444500963830398,-0.0008890464062264645,9.538518503530524e-05
2005-11,0.014266091946686066,0.007136436842371942,0.004759886215555954,0.003571611708497636,0.0028586476496490413,0.002383338815160975,0.0011950723859226085,0.0011996121894805609,0.0011882664292383667,-0.002376550626815988,1.134576024219413e-05
2005-12,0.009974584591170062,0.0049976269287544065,0.0033386553181868894,0.002509180242769786,0.0020115037992003326,0.0016797266864083255,0.0008503597429429087,0.0008795015975441054,0.0008293669434654168,-0.001658971610567517,5.0134654078688636e-05
2006-01,0.005069352394410704,0.0025367106832579677,0.0016924978682089677,0.0012703922778412753,0.0010171295778708264,0.0008482883235366161,0.0004261909292604717,0.0007148460114943184,0.0004220973942761444,-0.0008442128150490001,0.000292748617218174
